,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
88,2022-10-15,18:00,Liga 1,Torneo Clausura,Sat,Away,L,0,2,Binacional,,,Salomón Libman,4-3-3,4-2-3-1,Roberto Pérez,Match Report,
89,2022-10-20,15:30,Liga 1,Torneo Clausura,Thu,Home,D,2,2,ADT Tarma,,,Salomón Libman,4-2-3-1,4-2-3-1,Jesús Cartagena,Match Report,
90,2022-10-23,11:00,Liga 1,Torneo Clausura,Sun,Away,W,2,0,Mannucci,,,Salomón Libman,4-4-1-1,4-2-3-1,Luis Garay Evia,Match Report,
91,2022-10-28,15:00,Liga 1,Torneo Clausura,Fri,Home,D,1,1,Universitario,,,Salomón Libman,4-2-3-1,4-2-3-1,Joel Alarcón,Match Report,
92,2023-02-04,15:30,Liga 1,Torneo Apertura,Sat,Home,W,3,0,Cienciano,,,,,,,Match Report,Match awarded to UTC
93,2023-02-12,11:00,Liga 1,Torneo Apertura,Sun,Away,L,0,2,Alianza Atlético,,,Luis Trujillo,4-2-3-1,3-4-3,Jordy Espinoza,Match Report,
94,2023-02-22,15:00,Liga 1,Torneo Apertura,Wed,Home,W,1,0,Cantolao,,,Luis Trujillo,4-3-3,4-3-3,Daniel Ureta,Match Report,
95,2023-02-26,13:00,Liga 1,Torneo Apertura,Sun,Away,L,0,1,Unión Comercio,,,Luis Trujillo,4-3-3,4-2-3-1,Fernando Legario,Match Report,
96,2023-03-05,15:30,Liga 1,Torneo Apertura,Sun,Home,L,0,1,Alianza Lima,,,Luis Trujillo,4-2-3-1,4-1-4-1,Kevin Ortega,Match Report,
97,2023-03-18,15:30,Liga 1,Torneo Apertura,Sat,Home,D,0,0,Melgar,,,Carlo Diez,4-2-3-1,4-3-3,Kevin Ortega,Match Report,
98,2023-03-27,15:00,Liga 1,Torneo Apertura,Mon,Home,D,0,0,Cusco,,,Luis Trujillo,4-2-3-1,4-2-3-1,Fernando Legario,Match Report,
99,2023-04-02,18:00,Liga 1,Torneo Apertura,Sun,Away,D,1,1,Binacional,,,Luis Trujillo,3-5-2,4-3-3,Augusto Menéndez,Match Report,
100,2023-04-08,15:30,Liga 1,Torneo Apertura,Sat,Home,W,1,0,ADT Tarma,,,Luis Trujillo,4-2-3-1,4-2-3-1,Alejandro Villanueva,Match Report,
101,2023-04-16,13:00,Liga 1,Torneo Apertura,Sun,Away,D,2,2,Deportivo Garcilaso,,,Luis Trujillo,3-4-1-2,4-2-3-1,David Huaman,Match Report,
102,2023-04-21,15:30,Liga 1,Torneo Apertura,Fri,Home,D,1,1,Atlético Grau,,,Luis Trujillo,4-2-3-1,3-4-3,Wilfredo Blas,Match Report,
103,2023-04-30,15:00,Liga 1,Torneo Apertura,Sun,Away,L,0,2,Dep Municipal,,,Luis Trujillo,4-2-3-1,3-4-3,Luis Seminario,Match Report,
104,2023-05-07,15:15,Liga 1,Torneo Apertura,Sun,Home,D,1,1,Sporting Cristal,,,Luis Trujillo,3-4-1-2,4-3-3,Roberto Pérez,Match Report,
105,2023-05-12,13:00,Liga 1,Torneo Apertura,Fri,Away,L,1,5,Sport Huancayo,,,Luis Trujillo,3-4-1-2,4-1-4-1,Fernando Legario,Match Report,
106,2023-05-17,15:00,Liga 1,Torneo Apertura,Wed,Away,W,1,0,Mannucci,,,Luis Trujillo,4-2-3-1,4-2-3-1,Jordy Espinoza,Match Report,
107,2023-05-22,15:30,Liga 1,Torneo Apertura,Mon,Away,L,2,3,Sport Boys,,,Luis Trujillo,4-2-3-1,4-2-3-1,Michael Espinoza,Match Report,
108,2023-05-28,15:30,Liga 1,Torneo Apertura,Sun,Home,W,1,0,Universitario,,,Luis Trujillo,4-2-3-1,3-5-2,Diego Haro,Match Report,
109,2023-06-04,18:00,Liga 1,Torneo Apertura,Sun,Away,L,1,3,U César Vallejo,,,Luis Trujillo,4-2-2-2,4-2-3-1,Jordy Espinoza,Match Report,
110,2023-06-26,15:30,Liga 1,Torneo Clausura,Mon,Away,L,1,2,Cusco,,,Luis Trujillo,4-2-3-1,4-2-3-1,Daniel Ureta,Match Report,
111,2023-06-30,15:30,Liga 1,Torneo Clausura,Fri,Home,D,0,0,Sport Huancayo,,,,4-3-1-2,4-2-3-1,Micke Palomino,Match Report,
112,2023-07-08,15:30,Liga 1,Torneo Clausura,Sat,Away,D,2,2,Cienciano,,,Carlo Diez,4-2-3-1,5-4-1,Sebastián Lozano,Match Report,
113,2023-07-14,15:30,Liga 1,Torneo Clausura,Fri,Home,D,1,1,Alianza Atlético,,,Carlo Diez,4-2-3-1,3-4-3,Jordy Espinoza,Match Report,
114,2023-07-23,13:00,Liga 1,Torneo Clausura,Sun,Away,L,0,2,Cantolao,,,Carlo Diez,4-2-3-1,5-3-2,Micke Palomino,Match Report,
115,2023-07-29,15:15,Liga 1,Torneo Clausura,Sat,Home,D,1,1,Unión Comercio,,,Luis Trujillo,4-2-3-1,4-2-2-2,Robin Segura Tuanama,Match Report,
116,2023-08-05,20:00,Liga 1,Torneo Clausura,Sat,Away,L,0,1,Alianza Lima,,,Luis Trujillo,4-2-3-1,3-4-3,Jordy Espinoza,Match Report,
117,2023-08-11,15:15,Liga 1,Torneo Clausura,Fri,Home,W,2,0,Mannucci,,,Luis Trujillo,4-2-3-1,4-2-3-1,Jesús Cartagena,Match Report,
118,2023-08-15,18:00,Liga 1,Torneo Clausura,Tue,Away,D,1,1,Melgar,,,Luis Trujillo,4-2-3-1,3-4-3,Sebastián Lozano,Match Report,
119,2023-08-21,15:15,Liga 1,Torneo Clausura,Mon,Home,W,3,2,Binacional,,,Luis Trujillo,4-3-3,4-5-1,Joel Alarcón,Match Report,
120,2023-08-28,13:00,Liga 1,Torneo Clausura,Mon,Away,D,0,0,ADT Tarma,,,Carlo Diez,4-2-3-1,4-2-3-1,Michael Espinoza,Match Report,
121,2023-09-03,15:15,Liga 1,Torneo Clausura,Sun,Home,D,0,0,Deportivo Garcilaso,,,Carlo Diez,4-2-3-1,4-2-3-1,Diego Haro,Match Report,
122,2023-09-15,13:00,Liga 1,Torneo Clausura,Fri,Away,L,2,4,Atlético Grau,,,Carlo Diez,4-2-3-1,4-2-3-1,Joel Alarcón,Match Report,
123,2023-09-20,15:30,Liga 1,Torneo Clausura,Wed,Home,W,5,1,Dep Municipal,,,Luis Trujillo,4-2-3-1,5-3-2,Augusto Menéndez,Match Report,
124,2023-09-25,20:00,Liga 1,Torneo Clausura,Mon,Away,D,1,1,Sporting Cristal,,,Luis Trujillo,4-2-3-1,4-3-3,Michael Espinoza,Match Report,
125,2023-09-29,15:00,Liga 1,Torneo Clausura,Fri,Home,D,1,1,Sport Boys,,,Luis Trujillo,4-2-3-1,4-3-3,Micke Palomino,Match Report,
126,2023-10-02,20:30,Liga 1,Torneo Clausura,Mon,Away,L,0,3,Universitario,,,Luis Trujillo,4-2-3-1,3-5-2,Roberto Pérez,Match Report,
127,2023-10-20,15:00,Liga 1,Torneo Clausura,Fri,Home,D,1,1,U César Vallejo,,,Luis Trujillo,4-2-3-1,4-2-3-1,Michael Espinoza,Match Report,
128,2024-01-26,15:00,Liga 1,Torneo Apertura,Fri,Home,W,1,0,Deportivo Garcilaso,,,Patrick Zubczuk,4-2-3-1,4-4-2,,Match Report,
129,2024-02-02,15:00,Liga 1,Torneo Apertura,Fri,Away,D,1,1,Cusco,,,Patrick Zubczuk,4-2-3-1,4-2-3-1,,Match Report,
130,2024-02-09,15:00,Liga 1,Torneo Apertura,Fri,Home,W,4,0,U César Vallejo,,,Patrick Zubczuk,4-2-3-1,4-3-3,,Match Report,
131,2024-02-16,14:30,Liga 1,Torneo Apertura,Fri,Away,L,0,2,Alianza Atlético,,,Patrick Zubczuk,4-2-3-1,4-2-3-1,,Match Report,
132,2024-02-24,15:00,Liga 1,Torneo Apertura,Sat,Home,D,0,0,Universitario,,,Patrick Zubczuk,4-2-3-1,3-5-2,,Match Report,
133,2024-03-04,14:00,Liga 1,Torneo Apertura,Mon,Away,L,0,2,Unión Comercio,,,Patrick Zubczuk,5-4-1,4-2-3-1,,Match Report,
134,2024-03-08,15:00,Liga 1,Torneo Apertura,Fri,Home,L,2,3,Comerciantes Unidos,,,Patrick Zubczuk,4-2-3-1,4-2-3-1,,Match Report,
135,2024-03-16,15:00,Liga 1,Torneo Apertura,Sat,Away,L,1,2,ADT Tarma,,,Patrick Zubczuk,3-4-3,3-4-1-2,,Match Report,
136,2024-03-31,15:30,Liga 1,Torneo Apertura,Sun,Home,L,1,2,Sporting Cristal,,,Patrick Zubczuk,3-4-1-2,4-2-3-1,,Match Report,
137,2024-04-06,19:30,Liga 1,Torneo Apertura,Sat,Away,D,1,1,Cienciano,,,Patrick Zubczuk,4-2-3-1,4-1-4-1,,Match Report,
138,2024-04-15,15:00,Liga 1,Torneo Apertura,Mon,Home,W,2,0,CDC Santa Rosa,,,Patrick Zubczuk,4-2-3-1,4-2-3-1,,Match Report,
139,2024-04-20,15:30,Liga 1,Torneo Apertura,Sat,Away,L,0,2,Mannucci,,,Patrick Zubczuk,4-2-3-1,3-5-2,,Match Report,
140,2024-04-27,15:00,Liga 1,Torneo Apertura,Sat,Home,W,3,2,Atlético Grau,,,Patrick Zubczuk,4-2-3-1,4-3-3,,Match Report,
141,2024-05-03,20:30,Liga 1,Torneo Apertura,Fri,Away,L,0,1,Alianza Lima,,,Patrick Zubczuk,4-3-3,3-1-4-2,,Match Report,
142,2024-05-12,13:00,Liga 1,Torneo Apertura,Sun,Home,L,2,6,Melgar,,,Patrick Zubczuk,4-3-3,4-2-3-1,,Match Report,
143,2024-05-20,15:00,Liga 1,Torneo Apertura,Mon,Home,L,2,4,Sport Boys,,,Patrick Zubczuk,4-2-3-1,4-3-3,,Match Report,
144,2024-05-25,11:00,Liga 1,Torneo Apertura,Sat,Away,D,1,1,Sport Huancayo,,,Patrick Zubczuk,4-2-3-1,4-2-3-1,,Match Report,
145,2024-07-12,19:00,Liga 1,Torneo Clausura,Fri,Away,L,0,1,Deportivo Garcilaso,,,Patrick Zubczuk,5-3-2,4-2-3-1,,Match Report,
146,2024-07-19,13:00,Liga 1,Torneo Clausura,Fri,Home,W,2,1,Cusco,,,Patrick Zubczuk,4-1-4-1,4-1-4-1,,Match Report,
147,2024-07-25,19:00,Liga 1,Torneo Clausura,Thu,Away,L,0,2,U César Vallejo,,,Patrick Zubczuk,4-2-3-1,4-2-3-1,,Match Report,
148,2024-08-01,15:00,Liga 1,Torneo Clausura,Thu,Home,D,1,1,Alianza Atlético,,,Patrick Zubczuk,4-2-3-1,4-1-4-1,,Match Report,
149,2024-08-04,20:00,Liga 1,Torneo Clausura,Sun,Away,L,0,1,Universitario,,,Patrick Zubczuk,4-4-2,3-1-4-2,,Match Report,
150,2024-08-09,15:00,Liga 1,Torneo Clausura,Fri,Home,W,3,1,Unión Comercio,,,Patrick Zubczuk,4-4-2,4-2-3-1,,Match Report,
151,2024-08-15,15:15,Liga 1,Torneo Clausura,Thu,Away,D,1,1,Comerciantes Unidos,,,Patrick Zubczuk,4-4-2,4-2-3-1,,Match Report,
152,2024-08-20,13:00,Liga 1,Torneo Clausura,Tue,Home,D,1,1,ADT Tarma,,,Patrick Zubczuk,4-4-2,3-4-3,,Match Report,
153,2024-08-25,11:00,Liga 1,Torneo Clausura,Sun,Away,L,0,4,Sporting Cristal,,,Patrick Zubczuk,4-2-3-1,4-2-3-1,,Match Report,
154,2024-09-13,13:00,Liga 1,Torneo Clausura,Fri,Home,L,1,2,Cienciano,,,Patrick Zubczuk,4-2-3-1,4-2-3-1,Augusto Méndez,Match Report,
155,2024-09-19,15:15,Liga 1,Torneo Clausura,Thu,Away,D,1,1,CDC Santa Rosa,,,Patrick Zubczuk,4-2-3-1,5-3-2,Micke Palomino,Match Report,
156,2024-09-24,15:00,Liga 1,Torneo Clausura,Tue,Home,W,2,0,Mannucci,,,Joel Sánchez,4-2-3-1,4-4-2,Kevin Ortega,Match Report,
157,2024-09-30,13:00,Liga 1,Torneo Clausura,Mon,Away,L,0,4,Atlético Grau,,,Patrick Zubczuk,4-2-3-1,4-2-3-1,Alejandro Villanueva,Match Report,
158,2024-10-18,15:00,Liga 1,Torneo Clausura,Fri,Home,L,0,1,Alianza Lima,,,Joel Sánchez,3-5-2,3-5-2,Michael Espinoza,Match Report,
159,2024-10-22,18:00,Liga 1,Torneo Clausura,Tue,Away,L,0,1,Melgar,,,Joel Sánchez,3-4-3,4-2-3-1,Fernando Legario,Match Report,
160,2024-10-27,13:00,Liga 1,Torneo Clausura,Sun,Away,D,1,1,Sport Boys,,,Patrick Zubczuk,3-4-3,4-4-2,Joel Alarcón,Match Report,
161,2024-11-02,15:15,Liga 1,Torneo Clausura,Sat,Home,D,1,1,Sport Huancayo,,,Patrick Zubczuk,4-3-3,4-2-3-1,Diego Haro,Match Report,
