,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
157,2023-09-19,15:20,Liga 1,Torneo Clausura,Tue,Away,W,1,0,Cantolao,,,Bernardo Cuesta,3-5-1-1,5-3-2,Kevin Ortega,Match Report,
158,2023-09-24,15:15,Liga 1,Torneo Clausura,Sun,Home,W,3,1,Unión Comercio,,,Bernardo Cuesta,3-5-1-1,4-2-3-1,Jesús Cartagena,Match Report,
159,2023-09-28,20:30,Liga 1,Torneo Clausura,Thu,Away,D,0,0,Alianza Lima,,,Bernardo Cuesta,3-4-3,4-2-3-1,Diego Haro,Match Report,
160,2023-10-03,18:00,Liga 1,Torneo Clausura,Tue,Home,W,2,1,Mannucci,,,Bernardo Cuesta,3-4-3,4-4-2,Edwin Ordóñez,Match Report,
161,2023-10-29,15:00,Liga 1,Torneo Clausura,Sun,Away,W,2,1,Binacional,,,Bernardo Cuesta,3-4-3,4-2-3-1,Edwin Ordóñez,Match Report,
162,2024-01-26,19:00,Liga 1,Torneo Apertura,Fri,Home,L,2,3,Cusco,,,Bernardo Cuesta,4-4-2,4-2-3-1,,Match Report,
163,2024-02-02,20:00,Liga 1,Torneo Apertura,Fri,Away,L,2,3,U César Vallejo,,,Bernardo Cuesta,3-5-1-1,4-3-3,,Match Report,
164,2024-02-07,20:30,Libertadores,First qualifying stage,Wed,Away,L,0,1,bo Aurora,57,,Bernardo Cuesta,5-4-1,3-4-1-2,,Match Report,Leg 1 of 2
165,2024-02-10,15:00,Liga 1,Torneo Apertura,Sat,Home,W,1,0,Alianza Atlético,,,Horacio Orzán,4-2-3-1,4-2-3-1,,Match Report,
166,2024-02-14,19:30,Libertadores,First qualifying stage,Wed,Home,D,1,1,bo Aurora,71,"9,018",Bernardo Cuesta,4-3-3,3-4-1-2,,Match Report,Leg 2 of 2; Aurora won
167,2024-02-17,20:00,Liga 1,Torneo Apertura,Sat,Away,L,0,2,Universitario,,,Bernardo Cuesta,3-5-1-1,3-5-2,,Match Report,
168,2024-02-24,17:30,Liga 1,Torneo Apertura,Sat,Home,W,2,1,Unión Comercio,,,Bernardo Cuesta,4-2-3-1,4-2-3-1,,Match Report,
169,2024-03-02,15:45,Liga 1,Torneo Apertura,Sat,Away,D,0,0,Comerciantes Unidos,,"2,086",Bernardo Cuesta,3-4-3,4-2-3-1,,Match Report,
170,2024-03-09,15:30,Liga 1,Torneo Apertura,Sat,Home,W,3,1,ADT Tarma,,,Bernardo Cuesta,4-2-3-1,3-4-1-2,,Match Report,
171,2024-03-13,21:00,Liga 1,Torneo Apertura,Wed,Away,W,2,1,Sporting Cristal,,,Bernardo Cuesta,4-2-3-1,4-2-3-1,,Match Report,
172,2024-03-30,16:45,Liga 1,Torneo Apertura,Sat,Home,W,2,0,Cienciano,,,Bernardo Cuesta,4-2-3-1,4-1-4-1,,Match Report,
173,2024-04-06,13:00,Liga 1,Torneo Apertura,Sat,Away,D,2,2,CDC Santa Rosa,,,Bernardo Cuesta,4-2-3-1,4-2-3-1,,Match Report,
174,2024-04-13,17:00,Liga 1,Torneo Apertura,Sat,Home,W,2,0,Mannucci,,,Horacio Orzán,4-2-3-1,3-5-2,,Match Report,
175,2024-04-21,14:30,Liga 1,Torneo Apertura,Sun,Away,W,2,1,Atlético Grau,,,Bernardo Cuesta,4-2-3-1,4-2-3-1,,Match Report,
176,2024-04-28,17:30,Liga 1,Torneo Apertura,Sun,Home,W,1,0,Alianza Lima,,,Bernardo Cuesta,4-2-3-1,3-1-4-2,,Match Report,
177,2024-05-05,15:00,Liga 1,Torneo Apertura,Sun,Home,W,2,1,Sport Boys,,,Bernardo Cuesta,4-3-3,4-3-3,,Match Report,
178,2024-05-12,13:00,Liga 1,Torneo Apertura,Sun,Away,W,6,2,UTC,,,Bernardo Cuesta,4-2-3-1,4-3-3,,Match Report,
179,2024-05-18,18:00,Liga 1,Torneo Apertura,Sat,Home,W,4,1,Sport Huancayo,,,Bernardo Cuesta,4-2-3-1,4-2-3-1,,Match Report,
180,2024-05-25,15:00,Liga 1,Torneo Apertura,Sat,Away,W,3,1,Deportivo Garcilaso,,,Bernardo Cuesta,4-2-3-1,4-4-2,,Match Report,
181,2024-07-14,15:15,Liga 1,Torneo Clausura,Sun,Away,W,3,0,Cusco,,,Bernardo Cuesta,4-2-3-1,3-4-1-2,,Match Report,
182,2024-07-20,15:15,Liga 1,Torneo Clausura,Sat,Home,W,5,2,U César Vallejo,,,Bernardo Cuesta,4-2-3-1,5-4-1,,Match Report,
183,2024-07-25,13:00,Liga 1,Torneo Clausura,Thu,Away,L,1,3,Alianza Atlético,,,Bernardo Cuesta,4-2-3-1,4-3-3,,Match Report,
184,2024-07-31,20:00,Liga 1,Torneo Clausura,Wed,Home,W,1,0,Universitario,,,Bernardo Cuesta,4-2-3-1,3-1-4-2,,Match Report,
185,2024-08-04,13:10,Liga 1,Torneo Clausura,Sun,Away,L,1,2,Unión Comercio,,,Bernardo Cuesta,4-2-3-1,4-2-3-1,,Match Report,
186,2024-08-16,13:00,Liga 1,Torneo Clausura,Fri,Away,D,1,1,ADT Tarma,,,Bernardo Cuesta,5-4-1,3-4-3,,Match Report,
187,2024-08-21,19:30,Liga 1,Torneo Clausura,Wed,Home,W,2,0,Sporting Cristal,,,Bernardo Cuesta,5-4-1,4-4-2,,Match Report,
188,2024-08-25,20:00,Liga 1,Torneo Clausura,Sun,Away,L,1,3,Cienciano,,,Bernardo Cuesta,4-2-3-1,4-3-3,,Match Report,
189,2024-09-07,15:15,Liga 1,Torneo Clausura,Sat,Home,W,3,0,Comerciantes Unidos,,,Bernardo Cuesta,4-1-3-2,4-4-2,Julio Quiróz,Match Report,
190,2024-09-15,15:15,Liga 1,Torneo Clausura,Sun,Home,W,2,0,CDC Santa Rosa,,,Bernardo Cuesta,4-2-3-1,4-3-3,Joel Alarcón,Match Report,
191,2024-09-19,20:00,Liga 1,Torneo Clausura,Thu,Away,D,1,1,Mannucci,,,Horacio Orzán,4-2-3-1,4-4-2,Augusto Menéndez,Match Report,
192,2024-09-23,20:00,Liga 1,Torneo Clausura,Mon,Home,D,0,0,Atlético Grau,,,Bernardo Cuesta,4-2-3-1,4-2-3-1,Michael Espinoza,Match Report,
193,2024-09-28,20:30,Liga 1,Torneo Clausura,Sat,Away,D,1,1,Alianza Lima,,,Horacio Orzán,4-2-3-1,5-3-2,Roberto Pérez,Match Report,
194,2024-10-18,13:00,Liga 1,Torneo Clausura,Fri,Away,W,2,0,Sport Boys,,,Horacio Orzán,4-2-3-1,4-3-3,Micke Palomino,Match Report,
195,2024-10-22,18:00,Liga 1,Torneo Clausura,Tue,Home,W,1,0,UTC,,,Horacio Orzán,4-2-3-1,3-4-3,Fernando Legario,Match Report,
196,2024-10-27,15:15,Liga 1,Torneo Clausura,Sun,Away,W,4,2,Sport Huancayo,,,Horacio Orzán,4-3-3,4-2-3-1,Victor Cori,Match Report,
197,2024-11-03,15:00,Liga 1,Torneo Clausura,Sun,Home,D,1,1,Deportivo Garcilaso,,,Horacio Orzán,4-3-3,5-3-2,Michael Espinoza,Match Report,
