,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
13,2020-09-19,18:00,Liga 1,Torneo Apertura,Sat,Home,W,2,1,Alianza Univ,,,Jorge Cazulo,4-3-3,4-2-3-1,Roberto Pérez,Match Report,
14,2020-09-23,15:30,Liga 1,Torneo Apertura,Wed,Away,W,4,1,Llacuabamba,,,Jorge Cazulo,4-3-3,4-2-2-2,Michael Espinoza,Match Report,
15,2020-09-26,18:00,Liga 1,Torneo Apertura,Sat,Home,W,2,1,Ayacucho,,,Horacio Calcaterra,4-3-3,4-2-3-1,Edwin Ordóñez,Match Report,
16,2020-09-30,13:00,Liga 1,Torneo Apertura,Wed,Away,D,3,3,Mannucci,,,Jorge Cazulo,4-3-3,4-2-3-1,Joel Alarcón,Match Report,
17,2020-10-03,18:00,Liga 1,Torneo Apertura,Sat,Home,L,1,2,Atlético Grau,,,Jorge Cazulo,4-3-3,4-4-2,Renzo Castañeda,Match Report,
18,2020-10-08,13:30,Liga 1,Torneo Apertura,Thu,Away,D,1,1,Dep Municipal,,,Horacio Calcaterra,4-3-3,4-2-3-1,Luis Garay Evia,Match Report,
19,2020-10-15,14:00,Liga 1,Torneo Apertura,Thu,Home,W,1,0,Universitario,,,Jorge Cazulo,4-4-2,4-2-3-1,Kevin Ortega,Match Report,
20,2020-10-17,18:00,Liga 1,Torneo Apertura,Sat,Away,W,6,3,Binacional,,,Renzo Revoredo,4-3-3,4-2-3-1,Diego Haro,Match Report,
21,2020-10-24,18:30,Liga 1,Group Stage,Sat,Away,W,3,2,Cienciano,,,Horacio Calcaterra,4-3-3,3-5-1-1,Roberto Pérez,Match Report,
22,2020-10-30,15:30,Liga 1,Group Stage,Fri,Home,W,1,0,Carlos Stein,,,Horacio Calcaterra,4-3-3,4-2-3-1,Víctor Carrillo,Match Report,
23,2020-11-03,18:00,Liga 1,Group Stage,Tue,Away,W,4,1,Atlético Grau,,,Jorge Cazulo,4-3-3,4-2-3-1,Augusto Menéndez,Match Report,
24,2020-11-07,18:00,Liga 1,Group Stage,Sat,Away,W,2,0,USMP,,,Jorge Cazulo,4-3-3,4-3-3,Edwin Ordóñez,Match Report,
25,2020-11-10,18:00,Liga 1,Group Stage,Tue,Home,W,2,0,Alianza Univ,,,Jorge Cazulo,4-1-4-1,4-4-2,Luis Garay Evia,Match Report,
26,2020-11-14,18:00,Liga 1,Group Stage,Sat,Away,W,2,1,Binacional,,,Jorge Cazulo,4-3-3,4-3-3,Michael Espinoza,Match Report,
27,2020-11-20,17:00,Liga 1,Group Stage,Fri,Home,D,2,2,Universitario,,,Jorge Cazulo,4-3-3,4-2-3-1,Roberto Pérez,Match Report,
28,2020-11-23,15:30,Liga 1,Group Stage,Mon,Away,D,1,1,UTC,,,Jorge Cazulo,4-3-3,4-4-2,Augusto Menéndez,Match Report,
29,2020-11-28,15:30,Liga 1,Group Stage,Sat,Home,W,3,2,Cantolao,,,Renzo Revoredo,4-3-3,4-2-3-1,Diego Haro,Match Report,
30,2020-12-05,14:00,Liga 1,Final,Sat,Home,D,1 (2),1 (3),Ayacucho,,,Horacio Calcaterra,4-3-3,4-2-3-1,Miguel Santiváñez,Match Report,Ayacucho won on penalty kicks following extra time
31,2020-12-09,15:30,Liga 1,Semi-finals,Wed,Home,W,2,1,Ayacucho,,,Jorge Cazulo,4-1-4-1,4-2-3-1,Kevin Ortega,Match Report,Leg 1 of 2
32,2020-12-12,15:00,Liga 1,Semi-finals,Sat,Away,W,4,1,Ayacucho,,,Jorge Cazulo,4-2-3-1,3-4-1-2,Diego Haro,Match Report,Leg 2 of 2; Sporting Cristal won
33,2020-12-16,19:00,Liga 1,Finals,Wed,Away,W,2,1,Universitario,,,Jorge Cazulo,4-3-3,4-2-3-1,Joel Alarcón,Match Report,Leg 1 of 2
34,2020-12-20,15:00,Liga 1,Finals,Sun,Home,D,1,1,Universitario,,,Jorge Cazulo,4-3-3,4-2-3-1,Víctor Carrillo,Match Report,Leg 2 of 2; Sporting Cristal won
35,2021-03-12,18:00,Liga 1,Group Stage,Fri,Away,W,4,0,Binacional,,,Horacio Calcaterra,4-3-3,4-2-3-1,Joel Alarcón,Match Report,
36,2021-03-19,18:00,Liga 1,Group Stage,Fri,Home,W,1,0,Sport Boys,,,Horacio Calcaterra,4-3-3,4-3-3,Diego Haro,Match Report,
37,2021-03-29,15:30,Liga 1,Group Stage,Mon,Away,W,3,0,Alianza Univ,,,Horacio Calcaterra,4-3-3,4-2-3-1,Víctor Carrillo,Match Report,
38,2021-04-13,18:00,Liga 1,Group Stage,Tue,Home,W,3,1,Dep Municipal,,,Horacio Calcaterra,4-3-3,4-2-3-1,Diego Haro,Match Report,
