,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
122,2023-08-17,15:15,Liga 1,Torneo Clausura,Thu,Home,W,1,0,U César Vallejo,,,Ángel Elías Romero,4-2-3-1,5-4-1,Micke Palomino,Match Report,
123,2023-08-21,15:15,Liga 1,Torneo Clausura,Mon,Away,L,2,3,UTC,,,Anthony Rosell,4-5-1,4-3-3,Joel Alarcón,Match Report,
124,2023-08-26,18:00,Liga 1,Torneo Clausura,Sat,Home,W,2,0,Cusco,,,Anthony Rosell,4-5-1,4-2-3-1,Edwin Ordóñez,Match Report,
125,2023-09-03,13:00,Liga 1,Torneo Clausura,Sun,Away,L,1,3,Sport Huancayo,,,Anthony Rosell,4-3-3,4-4-2,Joel Alarcón,Match Report,
126,2023-09-15,19:00,Liga 1,Torneo Clausura,Fri,Home,D,2,2,Cienciano,,,Anthony Rosell,4-3-3,4-2-3-1,Jesús Cartagena,Match Report,
127,2023-09-19,13:00,Liga 1,Torneo Clausura,Tue,Away,L,0,1,Alianza Atlético,,,Andy Polar,4-3-3,4-2-3-1,Joel Alarcón,Match Report,
128,2023-09-23,15:00,Liga 1,Torneo Clausura,Sat,Home,W,1,0,Cantolao,,,Andy Polar,4-2-3-1,4-2-3-1,Micke Palomino,Match Report,
129,2023-09-28,13:00,Liga 1,Torneo Clausura,Thu,Away,D,2,2,Unión Comercio,,,Edson Aubert,4-3-3,4-2-3-1,Alejandro Villanueva,Match Report,
130,2023-10-03,20:30,Liga 1,Torneo Clausura,Tue,Home,L,1,2,Alianza Lima,,,Andy Polar,4-2-3-1,4-2-3-1,Jordy Espinoza,Match Report,
131,2023-10-22,15:00,Liga 1,Torneo Clausura,Sun,Away,L,2,3,Mannucci,,,Andy Polar,4-3-3,4-4-2,Joel Alarcón,Match Report,
132,2023-10-29,15:00,Liga 1,Torneo Clausura,Sun,Home,L,1,2,Melgar,,,Andy Polar,4-2-3-1,3-4-3,Edwin Ordóñez,Match Report,
