DateTime,Day,Time,Round,Home Team,Away Team,GF,GA,Formation,Opp Formation,Result,HGS,AGS,HGC,AGC,MW,HTP,ATP,HUS,AUS,HLS,ALS,1_RHT,2_RHT,3_RHT,4_RHT,5_RHT,1_RAT,2_RAT,3_RAT,4_RAT,5_RAT,HGD,AGD,PD,HGDForm,AGDForm,HTPForm,ATPForm,PDForm
2020-11-06 18:00:00,4,18:00,Group Stage,Ayacucho,U César Vallejo,1,1,3-4-3,4-3-3,0,32.0,16.0,23.0,9.0,24.0,33.0,23.0,0.0,8.0,1.0,0.0,L,W,W,W,L,W,D,W,D,W,9.0,7.0,10.0,0.375,0.2916666666666667,1.375,0.9583333333333334,0.41666666666666663
2020-11-07 11:00:00,5,11:00,Group Stage,Alianza Universidad,Carlos Stein,3,2,4-4-2,4-2-3-1,1,22.0,9.0,21.0,16.0,24.0,29.0,14.0,0.0,0.0,4.0,2.0,L,L,L,L,W,L,L,W,L,W,1.0,-7.0,15.0,0.041666666666666664,-0.2916666666666667,1.2083333333333333,0.5833333333333334,0.6249999999999999
2020-11-07 13:15:00,5,13:15,Group Stage,Cienciano,Binacional,1,1,3-5-2,4-3-3,0,31.0,28.0,27.0,33.0,24.0,31.0,29.0,2.0,2.0,0.0,0.0,W,D,L,W,L,W,W,L,L,L,4.0,-5.0,2.0,0.16666666666666666,-0.20833333333333334,1.2916666666666667,1.2083333333333333,0.08333333333333348
2020-11-07 15:30:00,5,15:30,Group Stage,UTC,Atlético Grau,0,0,4-2-3-1,4-2-3-1,0,32.0,19.0,23.0,33.0,24.0,36.0,18.0,6.0,0.0,0.0,1.0,W,D,W,D,D,L,D,L,D,L,9.0,-14.0,18.0,0.375,-0.5833333333333334,1.5,0.75,0.75
2020-11-07 18:00:00,5,18:00,Group Stage,USMP,Sporting Cristal,0,2,4-3-3,4-3-3,0,13.0,46.0,22.0,26.0,24.0,14.0,42.0,0.0,6.0,1.0,0.0,L,W,W,D,L,W,W,W,W,W,-9.0,20.0,-28.0,-0.375,0.8333333333333334,0.5833333333333334,1.75,-1.1666666666666665
2020-11-09 13:15:00,0,13:15,Group Stage,Sport Huancayo,Ayacucho,0,3,4-2-3-1,3-4-3,0,25.0,33.0,18.0,24.0,25.0,37.0,34.0,1.0,1.0,0.0,0.0,D,L,D,W,W,D,L,W,W,W,7.0,9.0,3.0,0.28,0.36,1.48,1.36,0.11999999999999988
2020-11-09 15:30:00,0,15:30,Group Stage,U César Vallejo,Alianza Lima,4,1,3-4-3,4-2-2-2,1,17.0,27.0,10.0,26.0,25.0,24.0,26.0,9.0,2.0,0.0,0.0,D,W,D,W,D,D,W,L,L,L,7.0,1.0,-2.0,0.28,0.04,0.96,1.04,-0.08000000000000007
2020-11-09 18:00:00,0,18:00,Group Stage,Melgar,Sport Boys,4,1,4-2-3-1,4-3-3,1,24.0,30.0,29.0,39.0,25.0,28.0,29.0,0.0,3.0,3.0,0.0,L,L,L,W,W,W,W,W,L,W,-5.0,-9.0,-1.0,-0.2,-0.36,1.12,1.16,-0.039999999999999813
2020-11-10 11:00:00,1,11:00,Group Stage,Binacional,Cantolao,1,0,4-3-3,4-4-2,1,29.0,19.0,34.0,29.0,25.0,30.0,19.0,3.0,1.0,0.0,0.0,D,W,W,L,L,D,L,D,L,W,-5.0,-10.0,11.0,-0.2,-0.4,1.2,0.76,0.43999999999999995
2020-11-10 13:15:00,1,13:15,Group Stage,Universitario,UTC,1,6,4-2-3-1,4-2-3-1,0,43.0,32.0,22.0,23.0,25.0,50.0,37.0,1.0,7.0,0.0,0.0,D,L,W,W,W,D,W,D,W,D,21.0,9.0,13.0,0.84,0.36,2.0,1.48,0.52
2020-11-10 15:30:00,1,15:30,Group Stage,Dep Municipal,Cusco,1,1,5-4-1,4-2-3-1,0,15.0,32.0,21.0,34.0,25.0,16.0,28.0,0.0,1.0,1.0,0.0,L,W,D,L,D,D,L,W,W,L,-6.0,-2.0,-12.0,-0.24,-0.08,0.64,1.12,-0.4800000000000001
2020-11-10 18:00:00,1,18:00,Group Stage,Sporting Cristal,Alianza Universidad,2,0,4-1-4-1,4-4-2,1,48.0,25.0,26.0,23.0,25.0,45.0,32.0,7.0,1.0,0.0,0.0,W,W,W,W,W,W,L,L,L,L,22.0,2.0,13.0,0.88,0.08,1.8,1.28,0.52
2020-11-11 11:00:00,2,11:00,Group Stage,Atlético Grau,USMP,0,2,4-2-3-1,4-3-3,0,19.0,13.0,33.0,24.0,25.0,19.0,14.0,1.0,0.0,0.0,2.0,D,L,D,L,D,L,L,W,W,D,-14.0,-11.0,5.0,-0.56,-0.44,0.76,0.56,0.19999999999999996
2020-11-11 15:30:00,2,15:30,Group Stage,Carlos Stein,Cienciano,3,2,4-2-3-1,3-4-3,1,11.0,32.0,19.0,28.0,25.0,14.0,32.0,0.0,3.0,3.0,0.0,L,L,L,W,L,D,W,D,L,W,-8.0,4.0,-18.0,-0.32,0.16,0.56,1.28,-0.72
2020-11-12 11:00:00,3,11:00,Group Stage,Mannucci,Melgar,0,0,4-2-3-1,4-2-3-1,0,20.0,28.0,20.0,30.0,26.0,18.0,31.0,0.0,1.0,2.0,0.0,L,L,D,D,W,W,L,L,L,W,0.0,-2.0,-13.0,0.0,-0.07692307692307693,0.6923076923076923,1.1923076923076923,-0.5
2020-11-12 15:30:00,3,15:30,Group Stage,Sport Huancayo,U César Vallejo,0,0,4-2-3-1,3-4-3,0,25.0,21.0,21.0,11.0,26.0,37.0,27.0,0.0,10.0,1.0,0.0,L,D,L,D,W,W,D,W,D,W,4.0,10.0,10.0,0.15384615384615385,0.38461538461538464,1.4230769230769231,1.0384615384615385,0.3846153846153846
2020-11-13 13:15:00,4,13:15,Group Stage,UTC,Alianza Universidad,1,2,4-2-3-1,4-2-3-1,0,38.0,25.0,24.0,25.0,26.0,40.0,32.0,8.0,0.0,0.0,1.0,W,D,W,D,W,L,W,L,L,L,14.0,0.0,8.0,0.5384615384615384,0.0,1.5384615384615385,1.2307692307692308,0.3076923076923077
2020-11-14 11:00:00,5,11:00,Group Stage,Cantolao,Cienciano,2,0,4-1-4-1,4-2-3-1,1,19.0,34.0,30.0,31.0,26.0,19.0,32.0,0.0,0.0,1.0,1.0,L,D,L,D,L,L,D,W,D,L,-11.0,3.0,-13.0,-0.4230769230769231,0.11538461538461539,0.7307692307692307,1.2307692307692308,-0.5000000000000001
2020-11-14 13:15:00,5,13:15,Group Stage,Universitario,USMP,2,3,4-2-3-1,4-3-3,0,44.0,15.0,28.0,24.0,26.0,50.0,17.0,0.0,1.0,1.0,0.0,L,D,L,W,W,W,L,L,W,W,16.0,-9.0,33.0,0.6153846153846154,-0.34615384615384615,1.9230769230769231,0.6538461538461539,1.2692307692307692
2020-11-14 15:30:00,5,15:30,Group Stage,Dep Municipal,Ayacucho,1,1,4-5-1,3-4-3,0,16.0,36.0,22.0,24.0,26.0,17.0,37.0,1.0,2.0,0.0,0.0,D,L,W,D,L,W,D,L,W,W,-6.0,12.0,-20.0,-0.23076923076923078,0.46153846153846156,0.6538461538461539,1.4230769230769231,-0.7692307692307693
2020-11-14 18:00:00,5,18:00,Group Stage,Binacional,Sporting Cristal,1,2,4-3-3,4-3-3,0,30.0,50.0,34.0,26.0,26.0,33.0,48.0,4.0,8.0,0.0,0.0,W,D,W,W,L,W,W,W,W,W,-4.0,24.0,-15.0,-0.15384615384615385,0.9230769230769231,1.2692307692307692,1.8461538461538463,-0.5769230769230771
2020-11-16 11:00:00,0,11:00,Group Stage,Atlético Grau,Carlos Stein,3,1,4-2-3-1,4-4-2,1,19.0,14.0,35.0,21.0,26.0,19.0,17.0,0.0,1.0,1.0,0.0,L,D,L,D,L,W,L,L,L,W,-16.0,-7.0,2.0,-0.6153846153846154,-0.2692307692307692,0.7307692307692307,0.6538461538461539,0.07692307692307687
2020-11-16 11:00:00,0,11:00,Group Stage,Sport Boys,Mannucci,0,4,4-2-3-1,4-2-3-1,0,31.0,20.0,43.0,20.0,27.0,29.0,19.0,0.0,1.0,1.0,0.0,L,W,W,W,L,D,L,L,D,D,-12.0,0.0,10.0,-0.4444444444444444,0.0,1.0740740740740742,0.7037037037037037,0.37037037037037046
2020-11-16 13:15:00,0,13:15,Group Stage,Melgar,U César Vallejo,0,2,4-2-3-1,4-2-3-1,0,28.0,21.0,30.0,11.0,27.0,32.0,28.0,2.0,11.0,0.0,0.0,D,W,L,L,L,D,W,D,W,D,-2.0,10.0,4.0,-0.07407407407407407,0.37037037037037035,1.1851851851851851,1.037037037037037,0.14814814814814814
2020-11-16 15:30:00,0,15:30,Group Stage,Cusco,Alianza Lima,1,0,4-2-3-1,4-4-2,1,33.0,28.0,35.0,30.0,26.0,29.0,26.0,2.0,0.0,0.0,1.0,D,D,L,W,W,L,D,W,L,L,-2.0,-2.0,3.0,-0.07692307692307693,-0.07692307692307693,1.1153846153846154,1.0,0.11538461538461542
2020-11-16 15:30:00,0,15:30,Group Stage,Sport Huancayo,Llacuabamba,4,3,4-2-3-1,3-4-1-2,1,25.0,20.0,21.0,32.0,27.0,38.0,13.0,1.0,3.0,0.0,0.0,D,L,D,L,D,D,W,W,L,L,4.0,-12.0,25.0,0.14814814814814814,-0.4444444444444444,1.4074074074074074,0.48148148148148145,0.925925925925926
2020-11-18 18:00:00,2,18:00,Group Stage,Melgar,Sport Huancayo,4,0,4-3-3,4-2-3-1,1,28.0,29.0,32.0,24.0,28.0,32.0,41.0,0.0,2.0,1.0,0.0,L,D,W,L,L,W,D,L,D,L,-4.0,5.0,-9.0,-0.14285714285714285,0.17857142857142858,1.1428571428571428,1.4642857142857142,-0.3214285714285714
2020-11-19 15:00:00,3,15:00,Group Stage,Alianza Universidad,Cantolao,1,1,4-2-3-1,4-4-2,0,27.0,21.0,26.0,30.0,27.0,35.0,22.0,1.0,1.0,0.0,0.0,W,L,W,L,L,W,L,D,L,D,1.0,-9.0,13.0,0.037037037037037035,-0.3333333333333333,1.2962962962962963,0.8148148148148148,0.4814814814814815
2020-11-19 15:30:00,3,15:30,Group Stage,USMP,UTC,1,1,4-3-3,4-4-2,0,18.0,39.0,26.0,26.0,27.0,20.0,40.0,2.0,0.0,0.0,1.0,W,W,L,L,W,L,W,D,W,D,-8.0,13.0,-20.0,-0.2962962962962963,0.48148148148148145,0.7407407407407407,1.4814814814814814,-0.7407407407407407
2020-11-20 11:00:00,4,11:00,Group Stage,Ayacucho,Cusco,3,1,3-4-3,4-2-3-1,1,37.0,34.0,25.0,35.0,27.0,38.0,32.0,3.0,3.0,0.0,0.0,D,W,D,L,W,W,D,D,L,W,12.0,-1.0,6.0,0.4444444444444444,-0.037037037037037035,1.4074074074074074,1.1851851851851851,0.22222222222222232
2020-11-20 13:15:00,4,13:15,Group Stage,Cienciano,Atlético Grau,1,0,3-5-2,4-2-3-1,1,34.0,22.0,33.0,36.0,27.0,32.0,22.0,0.0,1.0,2.0,0.0,L,L,D,W,D,W,L,D,L,D,1.0,-14.0,10.0,0.037037037037037035,-0.5185185185185185,1.1851851851851851,0.8148148148148148,0.37037037037037035
2020-11-20 17:00:00,4,17:00,Group Stage,Sporting Cristal,Universitario,2,2,4-3-3,4-2-3-1,0,52.0,46.0,27.0,31.0,27.0,51.0,50.0,9.0,0.0,0.0,2.0,W,W,W,W,W,L,L,D,L,W,25.0,15.0,1.0,0.9259259259259259,0.5555555555555556,1.8888888888888888,1.8518518518518519,0.03703703703703698
2020-11-21 11:00:00,5,11:00,Group Stage,Carlos Stein,Binacional,1,3,4-2-3-1,4-3-3,0,15.0,31.0,24.0,36.0,27.0,17.0,33.0,0.0,0.0,1.0,1.0,L,W,L,L,L,L,W,D,W,W,-9.0,-5.0,-16.0,-0.3333333333333333,-0.18518518518518517,0.6296296296296297,1.2222222222222223,-0.5925925925925927
2020-11-21 15:00:00,5,15:00,Group Stage,Llacuabamba,Melgar,0,6,3-5-2,3-4-3,0,23.0,32.0,36.0,32.0,29.0,13.0,35.0,0.0,1.0,1.0,0.0,L,D,W,W,L,W,L,D,W,L,-13.0,0.0,-22.0,-0.4482758620689655,0.0,0.4482758620689655,1.206896551724138,-0.7586206896551724
2020-11-21 15:30:00,5,15:30,Group Stage,Alianza Lima,Sport Boys,0,2,4-4-2,4-2-3-1,0,28.0,31.0,31.0,47.0,28.0,26.0,29.0,0.0,0.0,2.0,2.0,L,L,D,W,L,L,L,W,W,W,-3.0,-16.0,-3.0,-0.10714285714285714,-0.5714285714285714,0.9285714285714286,1.0357142857142858,-0.1071428571428572
2020-11-21 18:00:00,5,18:00,Group Stage,Mannucci,Sport Huancayo,2,1,4-2-3-1,4-2-3-1,1,24.0,29.0,20.0,28.0,29.0,22.0,41.0,2.0,0.0,0.0,1.0,W,D,L,L,D,L,W,D,L,D,4.0,1.0,-19.0,0.13793103448275862,0.034482758620689655,0.7586206896551724,1.4137931034482758,-0.6551724137931034
2020-11-23 13:15:00,0,13:15,Group Stage,Cienciano,Alianza Universidad,2,0,3-5-2,4-2-3-1,1,35.0,28.0,33.0,27.0,28.0,35.0,36.0,1.0,2.0,0.0,0.0,W,L,L,D,W,D,W,L,W,L,2.0,1.0,-1.0,0.07142857142857142,0.03571428571428571,1.25,1.2857142857142858,-0.03571428571428581
2020-11-23 15:30:00,0,15:30,Group Stage,UTC,Sporting Cristal,1,1,4-4-2,4-3-3,0,40.0,54.0,27.0,29.0,28.0,41.0,52.0,1.0,10.0,0.0,0.0,D,L,W,D,W,D,W,W,W,W,13.0,25.0,-11.0,0.4642857142857143,0.8928571428571429,1.4642857142857142,1.8571428571428572,-0.392857142857143
2020-11-24 11:00:00,1,11:00,Group Stage,Sport Boys,Ayacucho,0,1,4-2-3-1,3-5-1-1,0,33.0,40.0,47.0,26.0,29.0,32.0,41.0,1.0,4.0,0.0,0.0,W,L,L,W,W,W,D,W,D,L,-14.0,14.0,-9.0,-0.4827586206896552,0.4827586206896552,1.103448275862069,1.4137931034482758,-0.31034482758620685
2020-11-24 13:15:00,1,13:15,Group Stage,Universitario,Carlos Stein,0,2,4-2-3-1,3-4-1-2,0,48.0,16.0,33.0,27.0,28.0,51.0,17.0,1.0,0.0,0.0,2.0,D,L,L,D,L,L,L,W,L,L,15.0,-11.0,34.0,0.5357142857142857,-0.39285714285714285,1.8214285714285714,0.6071428571428571,1.2142857142857144
2020-11-24 15:00:00,1,15:00,Group Stage,Binacional,Atlético Grau,1,3,4-3-3,4-1-4-1,0,34.0,22.0,37.0,37.0,28.0,36.0,22.0,1.0,0.0,0.0,1.0,W,L,W,D,W,L,W,L,D,L,-3.0,-15.0,14.0,-0.10714285714285714,-0.5357142857142857,1.2857142857142858,0.7857142857142857,0.5000000000000001
2020-11-24 15:30:00,1,15:30,Group Stage,Cusco,U César Vallejo,1,1,4-2-3-1,4-2-3-1,0,35.0,23.0,38.0,11.0,28.0,32.0,31.0,0.0,12.0,1.0,0.0,L,W,D,D,L,W,D,W,D,W,-3.0,12.0,1.0,-0.10714285714285714,0.42857142857142855,1.1428571428571428,1.1071428571428572,0.03571428571428559
2020-11-25 15:30:00,2,15:30,Group Stage,Mannucci,Alianza Lima,1,0,4-2-3-1,4-3-1-2,1,26.0,28.0,21.0,33.0,30.0,25.0,26.0,3.0,0.0,0.0,3.0,W,W,D,L,L,L,L,L,D,W,5.0,-5.0,-1.0,0.16666666666666666,-0.16666666666666666,0.8333333333333334,0.8666666666666667,-0.033333333333333326
2020-11-28 11:00:00,5,11:00,Group Stage,Llacuabamba,Cusco,2,3,4-2-3-1,4-2-3-1,0,23.0,36.0,42.0,39.0,30.0,13.0,33.0,0.0,1.0,2.0,0.0,L,L,D,W,W,D,L,W,D,D,-19.0,-3.0,-20.0,-0.6333333333333333,-0.1,0.43333333333333335,1.1,-0.6666666666666667
2020-11-28 15:30:00,5,15:30,Group Stage,Sport Huancayo,Alianza Lima,2,0,4-2-3-1,4-4-2,1,30.0,28.0,30.0,34.0,31.0,41.0,26.0,0.0,0.0,2.0,4.0,L,L,W,D,L,L,L,L,L,D,0.0,-6.0,15.0,0.0,-0.1935483870967742,1.3225806451612903,0.8387096774193549,0.4838709677419354
2020-11-28 15:30:00,5,15:30,Group Stage,Atlético Grau,Alianza Universidad,1,1,4-2-3-1,4-3-3,0,25.0,28.0,38.0,29.0,29.0,25.0,36.0,1.0,0.0,0.0,1.0,W,L,W,L,D,L,D,W,L,W,-13.0,-1.0,-11.0,-0.4482758620689655,-0.034482758620689655,0.8620689655172413,1.2413793103448276,-0.3793103448275863
2020-11-28 15:30:00,5,15:30,Group Stage,Carlos Stein,UTC,1,1,4-2-3-1,4-4-2,0,18.0,41.0,27.0,28.0,29.0,20.0,42.0,1.0,2.0,0.0,0.0,W,L,L,W,L,D,D,L,W,D,-9.0,13.0,-22.0,-0.3103448275862069,0.4482758620689655,0.6896551724137931,1.4482758620689655,-0.7586206896551724
2020-11-28 15:30:00,5,15:30,Group Stage,Sporting Cristal,Cantolao,3,2,4-3-3,4-2-3-1,1,55.0,22.0,30.0,31.0,29.0,53.0,23.0,11.0,2.0,0.0,0.0,D,D,W,W,W,D,W,L,D,L,25.0,-9.0,30.0,0.8620689655172413,-0.3103448275862069,1.8275862068965518,0.7931034482758621,1.0344827586206897
2020-11-30 11:00:00,0,11:00,Group Stage,Melgar,Dep Municipal,3,2,4-3-3,4-4-2,1,38.0,17.0,32.0,23.0,30.0,38.0,18.0,2.0,2.0,0.0,0.0,W,W,L,D,W,D,D,L,W,D,6.0,-6.0,20.0,0.2,-0.2,1.2666666666666666,0.6,0.6666666666666666
2020-11-30 11:00:00,0,11:00,Group Stage,USMP,Cienciano,1,2,4-3-3,5-3-2,0,19.0,37.0,27.0,33.0,29.0,21.0,38.0,3.0,2.0,0.0,0.0,D,W,W,L,L,W,W,L,L,D,-8.0,4.0,-17.0,-0.27586206896551724,0.13793103448275862,0.7241379310344828,1.3103448275862069,-0.5862068965517241
2020-11-30 13:15:00,0,13:15,Group Stage,Binacional,Universitario,0,2,4-2-3-1,4-2-3-1,0,35.0,48.0,40.0,35.0,29.0,36.0,51.0,0.0,0.0,1.0,1.0,L,W,L,W,D,L,D,L,L,D,-5.0,13.0,-15.0,-0.1724137931034483,0.4482758620689655,1.2413793103448276,1.7586206896551724,-0.5172413793103448
2020-11-30 15:30:00,0,15:30,Group Stage,U César Vallejo,Sport Boys,3,1,5-4-1,4-4-2,1,24.0,33.0,12.0,48.0,30.0,32.0,32.0,13.0,0.0,0.0,1.0,D,W,D,W,D,L,W,L,L,W,12.0,-15.0,0.0,0.4,-0.5,1.0666666666666667,1.0666666666666667,0.0
2020-11-30 15:30:00,0,15:30,Group Stage,Ayacucho,Mannucci,1,0,3-5-1-1,4-2-3-1,1,41.0,27.0,26.0,21.0,31.0,44.0,28.0,5.0,4.0,0.0,0.0,W,W,D,W,D,W,W,W,D,L,15.0,6.0,16.0,0.4838709677419355,0.1935483870967742,1.4193548387096775,0.9032258064516129,0.5161290322580646
2020-12-05 14:00:00,5,14:00,Final,Sporting Cristal,Ayacucho,1,1,4-3-3,4-2-3-1,0,58.0,42.0,32.0,26.0,32.0,56.0,47.0,12.0,6.0,0.0,0.0,W,D,D,W,W,W,W,W,D,W,26.0,16.0,9.0,0.8125,0.5,1.75,1.46875,0.28125
2020-12-09 15:30:00,2,15:30,Semi-finals,Sporting Cristal,Ayacucho,2,1,4-1-4-1,4-2-3-1,1,59.0,43.0,33.0,27.0,33.0,57.0,48.0,13.0,7.0,0.0,0.0,D,W,D,D,W,D,W,W,W,D,26.0,16.0,9.0,0.7878787878787878,0.48484848484848486,1.7272727272727273,1.4545454545454546,0.2727272727272727
2020-12-12 15:00:00,5,15:00,Semi-finals,Ayacucho,Sporting Cristal,1,4,3-4-1-2,4-2-3-1,0,44.0,61.0,29.0,34.0,34.0,48.0,60.0,0.0,14.0,1.0,0.0,L,D,W,W,W,W,D,W,D,D,15.0,27.0,-12.0,0.4411764705882353,0.7941176470588235,1.411764705882353,1.7647058823529411,-0.3529411764705881
2020-12-16 19:00:00,2,19:00,Final,Universitario,Sporting Cristal,1,2,4-2-3-1,4-3-3,0,50.0,65.0,35.0,35.0,35.0,54.0,63.0,1.0,15.0,0.0,0.0,W,L,D,L,L,W,W,D,W,D,15.0,30.0,-9.0,0.42857142857142855,0.8571428571428571,1.542857142857143,1.8,-0.2571428571428571
2020-12-20 15:00:00,6,15:00,Final,Sporting Cristal,Universitario,1,1,4-3-3,4-2-3-1,0,67.0,51.0,36.0,37.0,36.0,66.0,54.0,16.0,0.0,0.0,1.0,W,W,W,D,W,L,W,L,D,L,31.0,14.0,12.0,0.8611111111111112,0.3888888888888889,1.8333333333333333,1.5,0.33333333333333326
2021-03-12 13:15:00,4,13:15,Group Stage,Dep Municipal,Sport Huancayo,0,1,4-2-3-1,4-4-2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,M,M,M,M,M,M,M,M,M,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12 15:30:00,4,15:30,Group Stage,Cienciano,UTC,1,0,4-4-2,4-4-2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-12 18:00:00,4,18:00,Group Stage,Binacional,Sporting Cristal,0,4,4-2-3-1,4-3-3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,2.0,0.0,M,M,M,M,M,M,M,M,M,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13 15:30:00,5,15:30,Group Stage,Universitario,Melgar,1,1,4-2-3-1,4-3-3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13 18:00:00,5,18:00,Group Stage,Sport Boys,U César Vallejo,2,3,4-4-2,5-3-2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0,M,M,M,M,M,M,M,M,M,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15 15:30:00,0,15:30,Group Stage,Alianza Universidad,Cusco,1,0,4-2-3-1,4-2-3-1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19 15:00:00,4,15:00,Group Stage,Cantolao,Universitario,3,1,4-2-3-1,4-4-2,1,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,M,M,M,M,M,D,M,M,M,M,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,-0.5
2021-03-19 18:00:00,4,18:00,Group Stage,Sporting Cristal,Sport Boys,1,0,4-3-3,4-3-3,1,4.0,2.0,0.0,3.0,2.0,3.0,0.0,18.0,0.0,0.0,3.0,W,M,M,M,M,L,M,M,M,M,4.0,-1.0,3.0,2.0,-0.5,1.5,0.0,1.5
2021-03-20 13:15:00,5,13:15,Group Stage,USMP,Alianza Atlético,2,1,4-2-3-1,4-4-2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,M,M,M,M,M,M,M,M,M,M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20 15:30:00,5,15:30,Group Stage,Cusco,Cienciano,2,2,4-2-3-1,4-2-2-2,0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,1.0,0.0,L,M,M,M,M,W,M,M,M,M,-1.0,1.0,-3.0,-0.5,0.5,0.0,1.5,-1.5
2021-03-22 11:00:00,0,11:00,Group Stage,Sport Huancayo,Binacional,3,0,4-2-3-1,4-2-3-1,1,1.0,0.0,0.0,4.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,W,M,M,M,M,L,M,M,M,M,1.0,-4.0,3.0,0.5,-2.0,1.5,0.0,1.5
2021-03-22 13:15:00,0,13:15,Group Stage,U César Vallejo,Alianza Universidad,0,1,5-3-2,4-2-3-1,0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,15.0,2.0,0.0,0.0,W,M,M,M,M,W,M,M,M,M,1.0,1.0,0.0,0.5,0.5,1.5,1.5,0.0
2021-03-22 15:30:00,0,15:30,Group Stage,UTC,Mannucci,2,2,4-4-1-1,4-2-3-1,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,L,M,M,M,M,M,M,M,M,M,-1.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0
2021-03-27 11:00:00,5,11:00,Group Stage,Cienciano,Alianza Atlético,1,0,4-4-2,4-4-2,1,3.0,1.0,2.0,2.0,3.0,4.0,0.0,5.0,0.0,0.0,1.0,D,W,M,M,M,L,M,M,M,M,1.0,-1.0,4.0,0.3333333333333333,-0.3333333333333333,1.3333333333333333,0.0,1.3333333333333333
2021-03-27 13:15:00,5,13:15,Group Stage,Melgar,Cantolao,3,0,4-3-3,4-2-3-1,1,1.0,3.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,D,M,M,M,M,W,M,M,M,M,0.0,2.0,-2.0,0.0,0.6666666666666666,0.3333333333333333,1.0,-0.6666666666666667
2021-03-29 13:15:00,0,13:15,Group Stage,Sport Boys,Binacional,3,2,4-3-3,4-2-3-1,1,2.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,L,L,M,M,M,L,L,M,M,M,-2.0,-7.0,0.0,-0.6666666666666666,-2.3333333333333335,0.0,0.0,0.0
2021-03-29 15:30:00,0,15:30,Group Stage,Alianza Universidad,Sporting Cristal,0,3,4-2-3-1,4-3-3,0,2.0,5.0,0.0,0.0,3.0,6.0,6.0,3.0,19.0,0.0,0.0,W,W,M,M,M,W,W,M,M,M,2.0,5.0,0.0,0.6666666666666666,1.6666666666666667,2.0,2.0,0.0
2021-03-30 15:30:00,1,15:30,Group Stage,Alianza Lima,Cusco,2,2,4-3-3,4-4-2,0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,M,M,M,M,M,D,L,M,M,M,0.0,-1.0,-1.0,0.0,-0.3333333333333333,0.0,0.3333333333333333,-0.3333333333333333
2021-03-31 15:30:00,2,15:30,Group Stage,Ayacucho,Sport Huancayo,3,0,4-2-3-1,4-2-3-1,1,0.0,4.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0,2.0,0.0,M,M,M,M,M,W,W,M,M,M,0.0,4.0,-6.0,0.0,1.3333333333333333,0.0,2.0,-2.0
2021-04-06 15:30:00,1,15:30,Group Stage,Alianza Lima,Dep Municipal,1,0,4-3-3,4-2-3-1,1,2.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,D,M,M,M,M,L,M,M,M,M,0.0,-1.0,1.0,0.0,-0.25,0.25,0.0,0.25
2021-04-07 15:30:00,2,15:30,Group Stage,Ayacucho,USMP,2,2,4-2-3-1,4-2-3-1,0,3.0,2.0,0.0,1.0,4.0,3.0,3.0,1.0,1.0,0.0,0.0,W,M,M,M,M,W,M,M,M,M,3.0,1.0,0.0,0.75,0.25,0.75,0.75,0.0
2021-04-12 15:30:00,0,15:30,Group Stage,Melgar,Ayacucho,0,0,4-3-3,4-2-3-1,0,4.0,5.0,1.0,2.0,5.0,4.0,4.0,5.0,2.0,0.0,0.0,W,D,M,M,M,D,W,M,M,M,3.0,3.0,0.0,0.6,0.6,0.8,0.8,0.0
